q,K,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
24,7,1,1012,1249,0,73,78,49,30,21,13,6,4,2,1,89,89,68,41,31,18,8,4,2,2,1
24,7,2,1012,1198,0,73,78,49,30,21,13,6,4,2,1,89,100,66,39,22,15,12,6,3,1,1
24,7,0,1004,1237,0,78,78,48,28,18,11,8,6,3,1,97,92,72,39,23,17,9,7,6,1,0
24,7,1,1004,1185,0,78,78,48,28,18,11,8,6,3,1,92,90,60,38,28,19,12,4,1,1,1
24,7,2,1004,1183,0,78,78,48,28,18,11,8,6,3,1,90,97,69,46,24,11,8,7,3,2,0
24,7,0,1035,1252,0,78,73,51,35,18,11,7,2,2,2,97,95,66,40,25,17,10,6,3,1,1
24,7,1,1035,1270,0,78,73,51,35,18,11,7,2,2,2,95,89,69,47,28,14,9,4,2,2,1
24,7,2,1035,1224,0,78,73,51,35,18,11,7,2,2,2,89,97,68,43,26,13,7,5,3,3,2
24,7,0,1011,1159,0,76,78,52,28,18,13,8,5,2,1,99,92,71,46,24,17,8,4,3,1,1
24,7,1,1011,1169,0,76,78,52,28,18,13,8,5,2,1,92,90,70,41,28,16,10,6,2,0,0
24,7,2,1011,1177,0,76,78,52,28,18,13,8,5,2,1,90,99,64,40,23,14,11,6,3,2,0
24,7,0,1017,1216,0,78,77,48,32,19,11,6,3,3,2,93,94,70,41,24,15,8,5,3,2,1
24,7,1,1017,1177,0,78,77,48,32,19,11,6,3,3,2,94,93,63,40,28,17,8,4,3,2,1
24,7,2,1017,1222,0,78,77,48,32,19,11,6,3,3,2,93,93,69,44,25,13,10,6,3,2,1
24,7,0,943,1054,0,77,76,51,33,21,10,5,4,2,0,96,94,67,40,22,12,8,4,2,1,0
24,7,1,943,1099,0,77,76,51,33,21,10,5,4,2,0,94,89,68,45,26,17,6,3,2,1,0
24,7,2,943,1064,0,77,76,51,33,21,10,5,4,2,0,89,96,67,41,27,13,7,4,2,0,0
24,7,0,1059,1308,0,78,86,52,29,17,10,5,4,3,3,97,98,70,42,21,15,11,5,4,3,2
24,7,1,1059,1289,0,78,86,52,29,17,10,5,4,3,3,98,94,70,44,28,15,7,5,4,3,2
24,7,2,1059,1257,0,78,86,52,29,17,10,5,4,3,3,94,97,71,39,24,14,9,7,4,2,1
24,7,0,1074,1274,0,86,75,48,32,18,13,8,4,3,1,99,98,72,44,23,14,10,6,4,2,1
24,7,1,1074,1368,0,86,75,48,32,18,13,8,4,3,1,98,93,67,44,29,19,10,6,3,2,1
24,7,2,1074,1268,0,86,75,48,32,18,13,8,4,3,1,93,99,65,41,29,16,11,6,3,2,1
24,7,0,1104,1346,0,75,78,51,35,21,11,6,3,2,2,94,100,73,42,27,16,9,7,3,2,1
24,7,1,1104,1329,0,75,78,51,35,21,11,6,3,2,2,100,93,69,42,26,16,11,5,4,3,2
24,7,2,1104,1394,0,75,78,51,35,21,11,6,3,2,2,93,94,70,50,30,16,7,4,3,2,2
24,7,0,1081,1291,0,74,84,49,32,18,12,9,5,3,1,96,97,72,40,27,14,10,8,4,2,1
24,7,1,1081,1259,0,74,84,49,32,18,12,9,5,3,1,97,95,70,45,25,18,11,6,4,1,0
24,7,2,1081,1315,0,74,84,49,32,18,12,9,5,3,1,95,96,72,45,29,17,10,5,2,2,1
24,7,0,1035,1189,0,84,75,56,34,20,12,7,4,2,1,97,101,70,47,25,14,10,5,2,1,0
24,7,1,1035,1199,0,84,75,56,34,20,12,7,4,2,1,101,97,74,46,28,15,7,5,3,1,0
24,7,2,1035,1195,0,84,75,56,34,20,12,7,4,2,1,97,97,67,43,27,17,9,4,2,1,1
24,7,0,1089,1363,0,75,74,48,28,22,14,8,4,2,2,89,96,68,45,29,18,8,6,5,3,2
24,7,1,1089,1304,0,75,74,48,28,22,14,8,4,2,2,96,94,69,40,26,19,13,6,3,1,1
24,7,2,1089,1319,0,75,74,48,28,22,14,8,4,2,2,94,89,67,45,27,17,11,6,2,2,1
24,7,0,985,1115,0,76,80,48,29,21,11,7,3,1,1,94,91,70,43,24,14,8,4,3,1,0
24,7,1,985,1147,0,76,80,48,29,21,11,7,3,1,1,91,93,65,39,26,16,7,4,2,1,1
24,7,2,985,1141,0,76,80,48,29,21,11,7,3,1,1,93,94,67,40,24,15,9,5,1,1,1
24,7,0,975,1094,0,80,81,59,38,16,8,5,4,2,1,99,98,71,41,25,12,5,4,2,1,1
24,7,1,975,1117,0,80,81,59,38,16,8,5,4,2,1,98,97,68,44,25,14,8,5,2,0,0
24,7,2,975,1143,0,80,81,59,38,16,8,5,4,2,1,97,99,75,48,24,10,7,3,3,2,0
24,7,0,1017,1189,0,81,76,55,30,21,13,5,4,3,1,99,93,68,46,25,17,9,4,2,1,1
24,7,1,1017,1208,0,81,76,55,30,21,13,5,4,3,1,93,97,70,44,28,16,8,4,3,2,0
24,7,2,1017,1167,0,81,76,55,30,21,13,5,4,3,1,97,99,70,42,24,14,9,5,3,1,0
24,7,0,1120,1316,0,87,89,57,36,25,15,9,4,1,0,110,100,80,51,33,20,9,5,1,1,0
24,7,1,1120,1261,0,87,89,57,36,25,15,9,4,1,0,100,113,79,46,29,17,11,5,1,0,0
24,7,2,1120,1261,0,87,89,57,36,25,15,9,4,1,0,113,110,77,50,28,17,9,4,3,0,0
24,7,0,1208,1420,0,89,91,59,41,22,13,9,7,2,1,109,114,78,52,32,18,12,7,4,1,0
24,7,1,1208,1402,0,89,91,59,41,22,13,9,7,2,1,114,111,84,54,33,16,9,4,3,2,1
24,7,2,1208,1386,0,89,91,59,41,22,13,9,7,2,1,111,109,83,48,30,20,11,8,3,0,0
24,7,0,1266,1477,0,91,87,64,40,28,15,9,4,4,1,117,115,88,55,30,19,12,6,4,1,0
24,7,1,1266,1491,0,91,87,64,40,28,15,9,4,4,1,115,111,85,58,34,23,12,6,1,1,1
24,7,2,1266,1480,0,91,87,64,40,28,15,9,4,4,1,111,117,79,52,37,19,9,6,4,3,0
24,7,0,1123,1328,0,94,86,61,37,22,16,9,5,1,0,102,111,77,54,35,15,9,5,3,0,0
24,7,1,1123,1257,0,94,86,61,37,22,16,9,5,1,0,111,118,82,44,24,18,11,5,1,0,0
24,7,2,1123,1364,0,94,86,61,37,22,16,9,5,1,0,118,102,78,53,31,20,11,5,2,1,0
24,7,0,1167,1324,0,86,88,60,41,24,14,8,4,2,1,114,105,80,57,30,18,10,5,3,0,0
24,7,1,1167,1358,0,86,88,60,41,24,14,8,4,2,1,105,109,81,53,37,18,8,4,2,1,0
24,7,2,1167,1349,0,86,88,60,41,24,14,8,4,2,1,109,114,81,44,27,17,11,6,2,2,1
24,7,0,1153,1357,0,88,94,62,40,24,12,6,4,3,1,120,110,92,49,26,15,8,4,4,2,1
24,7,1,1153,1304,0,88,94,62,40,24,12,6,4,3,1,110,104,74,51,34,21,9,4,2,0,0
24,7,2,1153,1331,0,88,94,62,40,24,12,6,4,3,1,104,120,80,52,30,14,9,6,2,2,0
24,7,0,1085,1344,0,85,85,55,35,21,15,9,4,2,1,100,107,76,46,31,20,10,5,3,1,1
24,7,1,1085,1217,0,85,85,55,35,21,15,9,4,2,1,107,105,72,44,26,16,12,6,2,0,0
24,7,2,1085,1294,0,85,85,55,35,21,15,9,4,2,1,105,100,79,52,30,16,9,5,2,2,0
24,7,0,1170,1413,0,85,90,58,34,24,14,8,4,2,2,113,108,78,50,29,18,10,5,2,2,2
24,7,1,1170,1400,0,85,90,58,34,24,14,8,4,2,2,108,101,84,54,32,17,8,6,4,1,1
24,7,2,1170,1369,0,85,90,58,34,24,14,8,4,2,2,101,113,75,43,28,20,13,6,3,2,0
24,7,0,1126,1331,0,90,85,57,35,20,13,8,5,3,1,98,104,77,45,26,15,9,7,3,2,1
24,7,1,1126,1396,0,90,85,57,35,20,13,8,5,3,1,104,116,69,47,28,20,11,6,4,2,1
24,7,2,1126,1341,0,90,85,57,35,20,13,8,5,3,1,116,98,82,51,32,16,11,5,3,1,0
24,7,0,985,1097,0,79,81,51,35,19,12,8,3,2,0,91,99,70,43,24,14,10,5,0,0,0
24,7,1,985,1164,0,79,81,51,35,19,12,8,3,2,0,99,100,69,45,27,15,7,3,3,2,0
24,7,2,985,1129,0,79,81,51,35,19,12,8,3,2,0,100,91,72,42,28,15,8,5,2,0,0
24,7,0,952,1063,0,81,85,51,29,19,11,6,3,1,1,97,100,70,41,21,12,7,2,2,1,1
24,7,1,952,1056,0,81,85,51,29,19,11,6,3,1,1,100,90,72,40,24,15,7,5,1,0,0
24,7,2,952,1083,0,81,85,51,29,19,11,6,3,1,1,90,97,64,40,25,14,8,4,2,1,0
24,7,0,995,1102,0,85,79,55,32,18,11,6,4,2,1,96,99,72,48,25,14,9,4,1,0,0
24,7,1,995,1148,0,85,79,55,32,18,11,6,4,2,1,99,98,69,37,25,14,7,5,3,2,0
24,7,2,995,1142,0,85,79,55,32,18,11,6,4,2,1,98,96,67,44,24,14,8,4,3,1,1
24,7,0,960,1043,0,75,87,52,31,22,13,7,2,1,0,99,92,71,43,26,15,8,2,0,0,0
24,7,1,960,1080,0,75,87,52,31,22,13,7,2,1,0,92,99,68,43,27,14,6,4,1,1,0
24,7,2,960,1128,0,75,87,52,31,22,13,7,2,1,0,99,99,76,42,23,16,9,4,2,0,0
24,7,0,1010,1113,0,87,87,55,33,19,12,8,4,0,0,106,97,73,40,26,16,8,5,1,0,0
24,7,1,1010,1126,0,87,87,55,33,19,12,8,4,0,0,97,102,68,44,25,14,10,4,2,0,0
24,7,2,1010,1101,0,87,87,55,33,19,12,8,4,0,0,102,106,77,47,25,13,6,3,1,0,0
24,7,0,1052,1263,0,87,75,59,38,21,11,6,5,3,0,103,101,70,47,30,16,10,5,2,2,0
24,7,1,1052,1232,0,87,75,59,38,21,11,6,5,3,0,101,101,75,49,28,13,7,5,4,1,0
24,7,2,1052,1165,0,87,75,59,38,21,11,6,5,3,0,101,103,73,47,26,17,8,4,2,0,0
24,7,0,1018,1123,0,86,88,52,31,19,12,6,5,3,0,103,103,73,44,21,14,8,4,3,1,0
24,7,1,1018,1217,0,86,88,52,31,19,12,6,5,3,0,103,96,73,45,30,17,8,4,2,1,0
24,7,2,1018,1183,0,86,88,52,31,19,12,6,5,3,0,96,103,70,39,25,14,10,6,3,1,0
24,7,0,1010,1129,0,88,80,56,35,20,11,7,3,1,1,99,106,74,46,21,11,7,5,3,1,0
24,7,1,1010,1172,0,88,80,56,35,20,11,7,3,1,1,106,97,72,44,28,19,7,2,1,1,1
24,7,2,1010,1129,0,88,80,56,35,20,11,7,3,1,1,97,99,68,44,29,13,9,5,1,0,0
24,7,0,1057,1215,0,80,86,58,35,20,10,5,3,2,2,97,105,73,45,25,13,9,6,3,1,0
24,7,1,1057,1244,0,80,86,58,35,20,10,5,3,2,2,105,100,75,44,26,16,9,3,2,2,1
24,7,2,1057,1233,0,80,86,58,35,20,10,5,3,2,2,100,97,74,47,27,14,5,4,3,2,2
24,7,0,1124,1315,0,84,87,56,31,22,12,7,5,3,3,102,104,70,45,28,17,10,7,4,2,0
24,7,1,1124,1417,0,84,87,56,31,22,12,7,5,3,3,104,104,79,48,27,18,10,5,4,3,2
24,7,2,1124,1319,0,84,87,56,31,22,12,7,5,3,3,104,102,77,46,28,17,10,6,3,1,1
24,7,0,1163,1387,0,87,86,55,36,21,12,7,4,3,2,102,99,73,47,31,18,10,7,4,2,1
24,7,1,1163,1363,0,87,86,55,36,21,12,7,4,3,2,99,114,75,46,29,16,11,6,3,2,1
24,7,2,1163,1427,0,87,86,55,36,21,12,7,4,3,2,114,102,80,49,27,17,9,5,4,3,2
24,7,0,1101,1306,0,86,84,57,36,21,15,8,5,2,0,108,104,74,48,30,18,11,5,2,1,0
24,7,1,1101,1272,0,86,84,57,36,21,15,8,5,2,0,104,102,80,49,29,16,10,5,3,0,0
24,7,2,1101,1241,0,86,84,57,36,21,15,8,5,2,0,102,108,74,47,28,17,9,5,2,1,0
24,7,0,1118,1310,0,85,84,52,36,23,12,5,4,3,2,103,105,80,47,26,15,7,5,4,2,2
24,7,1,1118,1289,0,85,84,52,36,23,12,5,4,3,2,105,99,73,44,29,20,10,6,3,1,0
24,7,2,1118,1338,0,85,84,52,36,23,12,5,4,3,2,99,103,69,47,31,15,10,4,3,3,1
24,7,0,1105,1258,0,84,87,56,34,21,12,8,5,3,1,101,110,76,46,27,15,10,5,3,1,0
24,7,1,1105,1275,0,84,87,56,34,21,12,8,5,3,1,110,100,77,45,28,18,9,5,3,2,0
24,7,2,1105,1343,0,84,87,56,34,21,12,8,5,3,1,100,101,74,49,29,17,10,7,3,1,1
24,7,0,1067,1267,0,87,85,59,33,17,11,8,3,1,1,105,99,76,49,27,14,7,5,3,2,1
24,7,1,1067,1240,0,87,85,59,33,17,11,8,3,1,1,99,103,72,40,26,17,9,5,2,1,1
24,7,2,1067,1257,0,87,85,59,33,17,11,8,3,1,1,103,105,72,46,23,12,10,5,2,1,1
24,7,0,1046,1181,0,85,88,61,35,22,12,6,3,2,0,108,103,80,49,25,13,10,4,1,1,0
24,7,1,1046,1150,0,85,88,61,35,22,12,6,3,2,0,103,103,78,47,27,14,5,3,3,1,0
24,7,2,1046,1143,0,85,88,61,35,22,12,6,3,2,0,103,108,71,45,28,18,8,4,1,0,0
24,7,0,1119,1305,0,88,81,57,37,22,16,9,4,1,1,103,112,79,47,32,17,8,5,2,1,1
24,7,1,1119,1272,0,88,81,57,37,22,16,9,4,1,1,112,101,77,44,25,18,13,7,2,0,0
24,7,2,1119,1298,0,88,81,57,37,22,16,9,4,1,1,101,103,72,56,33,18,10,3,2,1,0
24,7,0,1135,1305,0,81,85,57,40,26,14,8,4,2,0,107,105,79,54,32,19,9,4,2,0,0
24,7,1,1135,1303,0,81,85,57,40,26,14,8,4,2,0,105,105,82,50,32,17,8,5,2,1,0
24,7,2,1135,1297,0,81,85,57,40,26,14,8,4,2,0,105,107,75,47,30,18,11,5,2,1,0
24,7,0,1121,1263,0,93,84,58,40,22,14,6,3,3,1,111,106,75,48,27,16,12,5,2,1,0
24,7,1,1121,1325,0,93,84,58,40,22,14,6,3,3,1,106,107,79,53,31,16,8,4,3,2,0
24,7,2,1121,1272,0,93,84,58,40,22,14,6,3,3,1,107,111,77,46,31,17,7,4,2,1,1
24,7,0,1163,1366,0,84,87,60,37,27,13,6,3,1,1,103,110,79,50,32,18,7,5,3,2,1
24,7,1,1163,1344,0,84,87,60,37,27,13,6,3,1,1,110,108,81,47,28,16,10,5,3,1,1
24,7,2,1163,1354,0,84,87,60,37,27,13,6,3,1,1,108,103,77,53,30,19,9,3,1,1,1
24,7,0,1164,1335,0,87,93,60,35,20,12,9,5,2,1,108,111,78,49,30,17,10,5,4,1,0
24,7,1,1164,1366,0,87,93,60,35,20,12,9,5,2,1,111,106,85,48,26,17,10,6,2,1,1
24,7,2,1164,1373,0,87,93,60,35,20,12,9,5,2,1,106,108,75,48,29,16,10,7,3,2,1
24,7,0,1120,1297,0,90,97,65,39,20,11,7,4,2,1,112,108,82,53,31,14,8,4,2,1,1
24,7,1,1120,1249,0,90,97,65,39,20,11,7,4,2,1,108,116,80,47,28,15,8,6,2,0,0
24,7,2,1120,1305,0,90,97,65,39,20,11,7,4,2,1,116,112,84,49,25,16,9,4,3,2,0
24,7,0,1182,1369,0,97,82,63,38,23,13,7,6,3,1,113,111,76,48,28,19,11,6,3,1,1
24,7,1,1182,1409,0,97,82,63,38,23,13,7,6,3,1,111,109,78,56,32,17,10,5,4,2,0
24,7,2,1182,1328,0,97,82,63,38,23,13,7,6,3,1,109,113,82,50,31,17,9,6,3,1,0
24,7,0,1136,1383,0,82,90,53,36,24,16,8,3,2,1,109,103,83,47,31,17,9,5,3,2,1
24,7,1,1136,1310,0,82,90,53,36,24,16,8,3,2,1,103,104,77,46,28,19,11,5,2,1,1
24,7,2,1136,1344,0,82,90,53,36,24,16,8,3,2,1,104,109,74,51,32,19,11,5,2,1,0
24,7,0,1216,1481,0,87,84,58,42,24,12,8,3,2,1,102,112,78,50,31,18,10,6,3,3,1
24,7,1,1216,1460,0,87,84,58,42,24,12,8,3,2,1,112,110,79,50,31,19,10,5,4,2,2
24,7,2,1216,1460,0,87,84,58,42,24,12,8,3,2,1,110,102,80,53,33,16,9,6,2,1,1
24,7,0,1120,1288,0,84,89,61,35,23,13,5,4,2,2,105,111,75,49,27,14,9,4,3,2,1
24,7,1,1120,1349,0,84,89,61,35,23,13,5,4,2,2,111,103,86,51,29,17,7,5,2,1,1
24,7,2,1120,1369,0,84,89,61,35,23,13,5,4,2,2,103,105,74,46,29,19,11,5,4,2,1
24,7,0,1193,1491,0,89,87,52,31,20,15,10,5,3,2,103,101,80,48,30,19,13,8,4,2,1
24,7,1,1193,1445,0,89,87,52,31,20,15,10,5,3,2,101,112,72,42,27,19,13,7,4,3,2
24,7,2,1193,1450,0,89,87,52,31,20,15,10,5,3,2,112,103,75,50,31,19,11,7,4,2,1
24,7,0,919,1044,0,86,84,54,28,18,11,6,2,1,1,102,94,71,45,24,12,5,3,1,1,0
24,7,1,919,1083,0,86,84,54,28,18,11,6,2,1,1,94,95,71,39,22,12,7,5,2,1,1
24,7,2,919,993,0,86,84,54,28,18,11,6,2,1,1,95,102,63,37,21,15,9,2,1,0,0
24,7,0,965,1076,0,84,78,51,32,20,13,6,3,1,0,93,100,69,39,25,16,7,4,1,0,0
24,7,1,965,1092,0,84,78,51,32,20,13,6,3,1,0,100,95,66,41,23,15,10,4,1,0,0
24,7,2,965,1066,0,84,78,51,32,20,13,6,3,1,0,95,93,69,46,27,12,6,2,2,1,0
24,7,0,941,1007,0,78,86,56,34,18,10,6,3,1,0,97,99,69,45,23,10,7,2,1,1,0
24,7,1,941,1067,0,78,86,56,34,18,10,6,3,1,0,99,96,76,46,26,13,3,3,2,0,0
24,7,2,941,1095,0,78,86,56,34,18,10,6,3,1,0,96,97,69,37,23,15,10,5,1,0,0
24,7,0,969,1098,0,89,84,56,37,16,10,4,3,3,0,102,99,72,45,21,12,7,4,3,1,0
24,7,1,969,1083,0,89,84,56,37,16,10,4,3,3,0,99,101,69,43,28,14,7,3,1,0,0
24,7,2,969,1066,0,89,84,56,37,16,10,4,3,3,0,101,102,72,41,24,10,6,3,2,2,0
24,7,0,971,1081,0,84,82,56,33,22,12,7,2,0,0,101,98,72,44,24,16,7,3,1,0,0
24,7,1,971,1065,0,84,82,56,33,22,12,7,2,0,0,98,99,67,44,27,14,9,2,0,0,0
24,7,2,971,1065,0,84,82,56,33,22,12,7,2,0,0,99,101,75,44,25,13,5,4,1,0,0
24,7,0,951,1007,0,82,89,53,32,20,8,6,4,1,1,103,97,72,39,23,15,6,2,1,1,0
24,7,1,951,1126,0,82,89,53,32,20,8,6,4,1,1,97,96,69,43,25,14,8,5,1,1,1
24,7,2,951,1104,0,82,89,53,32,20,8,6,4,1,1,96,103,73,43,24,11,6,5,4,0,0
24,7,0,960,1115,0,79,83,56,33,19,9,5,2,1,1,100,97,70,44,24,11,7,3,1,1,1
24,7,1,960,1077,0,79,83,56,33,19,9,5,2,1,1,97,92,73,45,24,13,4,3,2,1,1
24,7,2,960,1088,0,79,83,56,33,19,9,5,2,1,1,92,100,67,38,23,14,8,4,2,1,0
24,7,0,976,1082,0,83,80,57,37,20,11,5,3,1,0,97,101,75,43,24,12,7,4,1,0,0
24,7,1,976,1103,0,83,80,57,37,20,11,5,3,1,0,101,99,69,46,26,14,6,3,2,1,0
24,7,2,976,1061,0,83,80,57,37,20,11,5,3,1,0,99,97,70,45,27,14,7,2,1,0,0
24,7,0,952,1039,0,80,79,50,34,24,14,5,1,1,1,93,101,69,41,24,14,7,3,1,0,0
24,7,1,952,1128,0,80,79,50,34,24,14,5,1,1,1,101,95,71,45,26,15,8,4,1,1,0
24,7,2,952,1128,0,80,79,50,34,24,14,5,1,1,1,95,93,69,44,30,17,7,1,1,1,1
24,7,0,1128,1336,0,87,85,57,36,21,13,7,5,4,1,107,101,77,47,30,16,10,7,4,1,0
24,7,1,1128,1308,0,87,85,57,36,21,13,7,5,4,1,101,108,73,47,28,18,11,4,3,2,0
24,7,2,1128,1371,0,87,85,57,36,21,13,7,5,4,1,108,107,79,50,29,17,9,6,3,2,1
24,7,0,1043,1170,0,85,85,58,34,21,12,7,4,2,0,103,103,71,44,24,17,9,4,2,1,0
24,7,1,1043,1214,0,85,85,58,34,21,12,7,4,2,0,103,102,76,48,29,15,8,5,2,0,0
24,7,2,1043,1185,0,85,85,58,34,21,12,7,4,2,0,102,103,76,46,27,14,8,4,2,1,0
24,7,0,1066,1289,0,85,87,57,32,18,13,9,5,2,1,103,104,75,49,31,16,9,5,2,1,1
24,7,1,1066,1281,0,85,87,57,32,18,13,9,5,2,1,104,102,79,42,26,15,11,7,3,1,0
24,7,2,1066,1219,0,85,87,57,32,18,13,9,5,2,1,102,103,70,46,23,17,10,5,3,1,0
24,7,0,1130,1355,0,83,92,57,36,24,12,8,5,2,1,104,104,80,51,28,19,11,6,3,1,0
24,7,1,1130,1314,0,83,92,57,36,24,12,8,5,2,1,104,112,76,46,33,17,7,3,3,2,1
24,7,2,1130,1282,0,83,92,57,36,24,12,8,5,2,1,112,104,81,48,27,16,10,7,2,0,0
24,7,0,1179,1372,0,92,89,59,36,20,14,9,6,3,1,110,112,75,48,27,15,12,8,5,1,0
24,7,1,1179,1357,0,92,89,59,36,20,14,9,6,3,1,112,107,80,53,31,18,10,5,3,1,0
24,7,2,1179,1426,0,92,89,59,36,20,14,9,6,3,1,107,110,82,47,31,20,11,6,2,2,1
24,7,0,1144,1415,0,89,83,58,37,23,15,10,4,1,1,111,103,82,51,31,18,11,9,1,1,1
24,7,1,1144,1398,0,89,83,58,37,23,15,10,4,1,1,103,108,75,48,29,19,13,6,5,1,0
24,7,2,1144,1282,0,89,83,58,37,23,15,10,4,1,1,108,111,76,51,32,18,8,2,1,1,1
24,7,0,1170,1379,0,89,87,59,42,25,14,7,2,1,1,113,111,82,54,30,17,9,4,3,1,1
24,7,1,1170,1344,0,89,87,59,42,25,14,7,2,1,1,111,105,81,50,34,18,7,3,1,1,1
24,7,2,1170,1371,0,89,87,59,42,25,14,7,2,1,1,105,113,77,49,30,17,11,6,2,2,1
24,7,0,1136,1389,0,87,82,59,36,26,15,6,4,2,1,104,108,77,51,31,19,8,5,3,1,1
24,7,1,1136,1378,0,87,82,59,36,26,15,6,4,2,1,108,107,75,46,30,22,13,5,2,1,1
24,7,2,1136,1281,0,87,82,59,36,26,15,6,4,2,1,107,104,80,53,30,14,8,4,3,2,0
24,7,0,1111,1272,0,82,89,55,37,22,13,8,4,2,1,107,100,73,45,29,19,12,4,1,1,1
24,7,1,1111,1262,0,82,89,55,37,22,13,8,4,2,1,100,106,76,52,31,14,7,5,3,1,0
24,7,2,1111,1291,0,82,89,55,37,22,13,8,4,2,1,106,107,82,45,27,17,9,6,3,1,0
24,7,0,1111,1321,0,82,84,56,36,20,12,7,4,2,2,105,103,77,45,26,18,10,6,2,1,1
24,7,1,1111,1318,0,82,84,56,36,20,12,7,4,2,2,103,98,74,48,28,15,11,5,3,2,1
24,7,2,1111,1300,0,82,84,56,36,20,12,7,4,2,2,98,105,73,47,30,15,7,5,4,2,1
24,7,0,1179,1400,0,84,83,54,34,22,12,8,5,3,2,100,107,75,46,31,18,11,6,3,3,1
24,7,1,1179,1465,0,84,83,54,34,22,12,8,5,3,2,107,102,77,48,26,17,11,7,5,3,2
24,7,2,1179,1458,0,84,83,54,34,22,12,8,5,3,2,102,100,73,48,31,19,10,7,4,1,1
24,7,0,1147,1398,0,83,82,55,32,20,13,9,5,2,1,96,101,71,46,28,18,11,5,3,1,1
24,7,1,1147,1433,0,83,82,55,32,20,13,9,5,2,1,101,108,74,48,28,17,10,8,3,2,1
24,7,2,1147,1508,0,83,82,55,32,20,13,9,5,2,1,108,96,77,46,29,18,12,7,5,3,2
24,7,0,1187,1437,0,83,84,58,37,22,10,6,4,4,2,105,103,73,49,30,18,9,5,4,3,2
24,7,1,1187,1487,0,83,84,58,37,22,10,6,4,4,2,103,105,78,51,31,15,10,8,4,3,2
24,7,2,1187,1467,0,83,84,58,37,22,10,6,4,4,2,105,105,79,46,27,18,10,6,5,3,1
24,7,0,1247,1538,0,83,83,56,35,23,14,10,5,2,2,103,113,76,47,27,19,13,7,4,2,1
24,7,1,1247,1575,0,83,83,56,35,23,14,10,5,2,2,113,100,79,53,33,21,11,6,4,3,2
24,7,2,1247,1555,0,83,83,56,35,23,14,10,5,2,2,100,103,78,50,34,19,12,9,4,2,2
24,7,0,1199,1424,0,83,85,56,37,24,12,6,5,4,3,101,109,78,50,31,15,9,6,3,3,3
24,7,1,1199,1443,0,83,85,56,37,24,12,6,5,4,3,109,106,79,50,27,19,11,8,5,2,0
24,7,2,1199,1508,0,83,85,56,37,24,12,6,5,4,3,106,101,76,48,34,21,11,5,5,3,1
24,7,0,1234,1471,0,85,86,57,33,19,15,9,7,4,1,108,103,82,50,27,17,14,7,3,2,1
24,7,1,1234,1515,0,85,86,57,33,19,15,9,7,4,1,103,107,73,51,32,18,10,8,6,4,1
24,7,2,1234,1535,0,85,86,57,33,19,15,9,7,4,1,107,108,78,46,31,22,14,8,5,1,1
24,7,0,1227,1451,0,86,83,56,36,22,15,11,5,3,2,110,110,83,51,28,17,10,7,5,2,1
24,7,1,1227,1502,0,86,83,56,36,22,15,11,5,3,2,110,100,74,47,34,23,13,8,3,2,1
24,7,2,1227,1529,0,86,83,56,36,22,15,11,5,3,2,100,110,77,53,33,19,14,7,3,2,1
24,7,0,1151,1362,0,85,84,61,36,20,13,7,4,3,2,102,112,77,49,26,16,8,7,4,2,1
24,7,1,1151,1400,0,85,84,61,36,20,13,7,4,3,2,112,102,79,48,30,19,13,5,2,1,1
24,7,2,1151,1339,0,85,84,61,36,20,13,7,4,3,2,102,102,75,50,30,15,9,5,4,3,1
24,7,0,1155,1323,0,84,87,54,34,23,16,8,5,3,1,102,105,75,51,29,18,12,5,3,1,0
24,7,1,1155,1350,0,84,87,54,34,23,16,8,5,3,1,105,108,78,47,31,20,10,4,2,2,1
24,7,2,1155,1374,0,84,87,54,34,23,16,8,5,3,1,108,102,78,46,30,18,11,8,4,1,0
24,7,0,1188,1410,0,87,85,53,36,23,12,10,5,2,1,107,104,76,50,33,20,10,5,4,1,1
24,7,1,1188,1432,0,87,85,53,36,23,12,10,5,2,1,104,105,75,45,32,19,12,7,1,1,1
24,7,2,1188,1427,0,87,85,53,36,23,12,10,5,2,1,105,107,78,49,26,16,10,8,5,3,1
24,7,0,1165,1379,0,84,82,54,38,22,15,10,5,1,1,107,98,79,55,33,18,9,5,2,1,1
24,7,1,1165,1366,0,84,82,54,38,22,15,10,5,1,1,98,108,73,44,32,20,12,7,2,1,1
24,7,2,1165,1339,0,84,82,54,38,22,15,10,5,1,1,108,107,77,48,28,17,12,6,4,1,0
24,7,0,1150,1332,0,82,90,58,37,23,11,8,5,3,1,108,106,75,47,27,20,11,6,3,1,0
24,7,1,1150,1335,0,82,90,58,37,23,11,8,5,3,1,106,104,75,51,34,16,9,4,3,2,0
24,7,2,1150,1339,0,82,90,58,37,23,11,8,5,3,1,104,108,86,48,27,15,8,7,3,1,1
24,7,0,1087,1278,0,90,84,59,35,24,16,6,3,2,1,113,106,78,51,28,17,8,5,2,1,0
24,7,1,1087,1325,0,90,84,59,35,24,16,6,3,2,1,106,101,79,48,31,19,11,4,3,1,0
24,7,2,1087,1236,0,90,84,59,35,24,16,6,3,2,1,101,113,73,47,28,16,9,3,1,1,1
24,7,0,1125,1384,0,81,84,55,33,21,15,8,3,2,1,103,102,76,46,27,20,10,6,2,1,1
