q,K,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
26,6,0,2356,2303,152,147,109,69,48,35,25,15,6,3,1,0,210,163,102,66,44,27,17,10,5,3
26,6,1,2356,2214,152,147,109,69,48,35,25,15,6,3,1,0,200,150,99,66,49,31,19,7,2,2
26,6,2,2356,2326,152,147,109,69,48,35,25,15,6,3,1,0,202,147,112,72,42,29,16,10,5,1
26,6,0,2304,2263,144,155,112,72,45,31,23,14,6,2,2,0,207,152,102,64,45,31,17,9,2,2
26,6,1,2304,2135,144,155,112,72,45,31,23,14,6,2,2,0,198,157,109,69,39,24,13,7,4,2
26,6,2,2304,2217,144,155,112,72,45,31,23,14,6,2,2,0,203,155,98,64,41,25,19,10,6,2
26,6,0,2327,2242,155,151,114,78,50,32,21,11,5,3,2,0,206,157,109,67,45,23,15,9,4,2
26,6,1,2327,2213,155,151,114,78,50,32,21,11,5,3,2,0,207,151,103,73,45,27,14,7,4,2
26,6,2,2327,2117,155,151,114,78,50,32,21,11,5,3,2,0,211,161,106,64,36,26,15,7,4,3
26,6,0,2298,2200,151,144,114,75,52,32,17,11,8,5,2,0,198,156,113,74,45,22,10,10,6,2
26,6,1,2298,2132,151,144,114,75,52,32,17,11,8,5,2,0,206,156,97,65,42,25,16,6,4,4
26,6,2,2298,2154,151,144,114,75,52,32,17,11,8,5,2,0,207,148,106,63,40,28,17,10,5,1
26,6,0,2511,2522,154,155,118,78,49,31,20,14,8,3,3,0,211,158,114,71,42,25,19,10,6,3
26,6,1,2511,2460,154,155,118,78,49,31,20,14,8,3,3,0,218,166,112,70,44,28,19,12,5,3
26,6,2,2511,2484,154,155,118,78,49,31,20,14,8,3,3,0,208,159,102,69,46,30,14,10,7,4
26,6,0,2543,2513,155,149,115,80,51,34,22,12,6,5,2,0,210,158,116,74,47,28,16,9,5,4
26,6,2,2543,2514,155,149,115,80,51,34,22,12,6,5,2,0,214,164,105,65,43,28,17,12,7,4
26,6,0,2507,2506,149,154,116,76,53,33,19,12,8,5,3,0,213,151,112,75,45,29,18,11,7,4
26,6,1,2507,2365,149,154,116,76,53,33,19,12,8,5,3,0,214,171,110,65,42,26,17,12,6,3
26,6,2,2507,2437,149,154,116,76,53,33,19,12,8,5,3,0,204,160,106,72,49,28,15,8,6,4
26,6,0,2346,2213,148,150,112,72,45,32,21,14,8,4,2,0,211,159,97,61,40,28,19,9,4,3
26,6,1,2346,2214,148,150,112,72,45,32,21,14,8,4,2,0,198,152,106,65,44,28,15,10,5,1
26,6,2,2346,2285,148,150,112,72,45,32,21,14,8,4,2,0,200,150,108,73,43,26,16,10,6,3
26,6,0,2520,2441,150,154,108,77,50,33,22,13,9,5,2,0,210,160,103,68,47,29,19,11,6,3
26,6,1,2520,2527,150,154,108,77,50,33,22,13,9,5,2,0,205,155,110,76,47,30,18,11,6,2
26,6,2,2520,2504,150,154,108,77,50,33,22,13,9,5,2,0,211,161,109,70,43,28,17,10,7,5
26,6,0,2478,2425,154,148,117,74,51,31,20,13,8,5,3,0,206,163,106,66,43,28,16,12,6,3
26,6,1,2478,2367,154,148,117,74,51,31,20,13,8,5,3,0,206,154,114,72,46,25,16,9,5,4
26,6,2,2478,2387,154,148,117,74,51,31,20,13,8,5,3,0,214,155,104,69,44,29,19,10,7,3
26,6,0,2398,2326,152,152,112,78,53,33,20,12,8,5,2,0,216,162,111,74,43,25,17,10,6,3
26,6,1,2398,2272,152,152,112,78,53,33,20,12,8,5,2,0,207,161,99,66,45,29,17,10,3,2
26,6,2,2398,2334,152,152,112,78,53,33,20,12,8,5,2,0,205,153,114,72,46,27,14,8,7,3
26,6,0,2454,2372,152,152,114,76,52,35,23,14,8,4,2,0,218,159,109,76,47,28,18,10,5,2
26,6,1,2454,2314,152,152,114,76,52,35,23,14,8,4,2,0,208,168,103,66,44,30,18,10,5,2
26,6,2,2454,2413,152,152,114,76,52,35,23,14,8,4,2,0,207,154,117,73,48,29,16,9,5,3
26,6,0,2513,2394,152,152,116,79,51,34,22,14,8,4,2,0,218,172,105,67,44,29,20,10,6,1
26,6,1,2513,2422,152,152,116,79,51,34,22,14,8,4,2,0,204,159,110,69,46,29,16,12,6,4
26,6,2,2513,2407,152,152,116,79,51,34,22,14,8,4,2,0,214,153,117,80,47,28,16,8,4,3
26,6,0,3016,3039,164,161,121,85,59,40,27,18,10,5,4,0,235,180,127,83,52,38,24,13,7,5
26,6,1,3016,3021,164,161,121,85,59,40,27,18,10,5,4,0,234,180,125,82,57,35,22,15,9,4
26,6,2,3016,3064,164,161,121,85,59,40,27,18,10,5,4,0,230,175,122,88,59,36,23,14,8,5
26,6,0,3003,3076,161,162,125,84,57,36,25,15,10,7,4,0,229,172,118,83,55,36,25,13,8,5
26,6,1,3003,3076,161,162,125,84,57,36,25,15,10,7,4,0,234,176,127,81,51,35,23,15,11,6
26,6,2,3003,3030,161,162,125,84,57,36,25,15,10,7,4,0,230,184,125,81,55,33,20,15,9,7
26,6,0,2952,2971,162,164,124,85,54,38,25,17,11,8,6,0,241,179,124,79,50,37,24,15,9,5
26,6,1,2952,2907,162,164,124,85,54,38,25,17,11,8,6,0,229,183,122,81,56,34,21,14,8,5
26,6,2,2952,2986,162,164,124,85,54,38,25,17,11,8,6,0,226,172,124,86,55,36,24,15,10,6
26,6,0,3076,3138,160,158,120,86,59,39,26,18,13,9,4,0,234,181,120,85,54,37,24,15,11,7
26,6,1,3076,3147,160,158,120,86,59,39,26,18,13,9,4,0,229,176,130,85,58,37,26,17,9,5
26,6,2,3076,3099,160,158,120,86,59,39,26,18,13,9,4,0,233,179,128,88,60,39,24,16,10,5
26,6,0,3017,3030,158,161,122,83,57,39,26,17,13,7,5,0,229,182,124,82,54,35,24,16,11,5
26,6,1,3017,2992,158,161,122,83,57,39,26,17,13,7,5,0,227,173,125,88,59,36,22,16,8,4
26,6,2,3017,3116,158,161,122,83,57,39,26,17,13,7,5,0,235,178,123,80,54,39,25,13,9,6
26,6,1,2916,3002,161,160,121,83,55,38,25,17,10,6,3,0,228,173,123,86,49,33,23,15,8,4
26,6,2,2916,2945,161,160,121,83,55,38,25,17,10,6,3,0,234,175,117,75,52,35,22,14,9,5
26,6,0,3120,3213,158,164,120,84,60,41,30,18,11,8,6,0,233,184,127,86,61,43,25,16,9,5
26,6,1,3120,3148,158,164,120,84,60,41,30,18,11,8,6,0,229,178,129,91,59,37,23,15,11,6
26,6,2,3120,3272,158,164,120,84,60,41,30,18,11,8,6,0,242,184,126,85,58,38,29,16,9,7
26,6,0,3005,3107,164,158,127,86,59,37,27,18,11,6,4,0,228,177,124,88,58,37,25,15,7,4
26,6,1,3005,2995,164,158,127,86,59,37,27,18,11,6,4,0,239,177,126,82,52,35,23,14,10,6
26,6,2,3005,3074,164,158,127,86,59,37,27,18,11,6,4,0,235,184,130,83,57,36,23,15,9,5
26,6,0,3039,3141,158,158,122,82,56,42,25,17,12,9,4,0,227,182,129,85,56,37,23,15,9,4
26,6,1,3039,3071,158,158,122,82,56,42,25,17,12,9,4,0,233,174,117,85,58,39,23,13,11,7
26,6,2,3039,3104,158,158,122,82,56,42,25,17,12,9,4,0,229,175,127,81,55,37,25,18,9,6
26,6,0,2837,2866,164,154,126,85,56,37,25,18,11,6,2,0,230,174,125,76,51,33,25,16,9,4
26,6,1,2837,2856,164,154,126,85,56,37,25,18,11,6,2,0,226,172,123,85,58,36,18,14,7,4
26,6,2,2837,2775,164,154,126,85,56,37,25,18,11,6,2,0,231,177,121,82,49,33,22,10,6,3
26,6,0,2846,2809,154,160,118,82,59,42,27,15,10,5,3,0,219,177,124,87,57,35,19,10,6,4
26,6,1,2846,2797,154,160,118,82,59,42,27,15,10,5,3,0,229,172,117,81,54,34,22,12,7,4
26,6,2,2846,2834,154,160,118,82,59,42,27,15,10,5,3,0,230,175,123,78,53,36,22,14,8,3
26,6,0,2808,2744,160,164,122,84,57,36,24,16,8,6,4,0,224,172,127,80,48,30,20,13,6,4
26,6,1,2808,2740,160,164,122,84,57,36,24,16,8,6,4,0,234,176,119,80,51,30,21,11,7,3
26,6,2,2808,2817,160,164,122,84,57,36,24,16,8,6,4,0,226,176,114,78,55,37,20,13,8,6
26,6,0,2972,3010,154,163,114,79,57,38,25,18,11,8,4,0,226,173,124,79,53,36,23,16,9,4
26,6,1,2972,3084,154,163,114,79,57,38,25,18,11,8,4,0,224,177,116,84,58,36,24,14,9,6
26,6,0,2944,3006,163,156,121,80,53,37,25,16,13,7,4,0,229,172,118,79,50,37,24,15,10,6
26,6,1,2944,3001,163,156,121,80,53,37,25,16,13,7,4,0,224,176,124,79,54,34,22,15,10,5
26,6,2,2944,2950,163,156,121,80,53,37,25,16,13,7,4,0,227,169,119,82,56,36,24,15,9,5
26,6,0,2973,3101,156,154,123,85,53,36,23,16,10,7,6,0,233,169,122,78,51,36,24,15,11,7
26,6,1,2973,3042,156,154,123,85,53,36,23,16,10,7,6,0,220,175,123,82,54,31,21,17,9,6
26,6,2,2973,3062,156,154,123,85,53,36,23,16,10,7,6,0,222,175,120,82,52,37,23,13,9,6
26,6,0,2933,3070,160,148,117,81,59,38,25,15,11,8,3,0,221,172,120,85,55,33,22,12,9,7
26,6,1,2933,2972,160,148,117,81,59,38,25,15,11,8,3,0,226,169,119,80,56,36,23,13,9,5
26,6,0,3008,3084,148,158,119,80,53,37,26,19,11,6,5,0,220,180,125,82,54,32,20,15,12,7
26,6,1,3008,3117,148,158,119,80,53,37,26,19,11,6,5,0,219,171,118,84,56,39,28,15,7,5
26,6,2,3008,3093,148,158,119,80,53,37,26,19,11,6,5,0,229,169,119,77,53,39,25,17,9,5
26,6,0,2684,2590,159,163,121,79,56,35,22,13,10,6,4,0,223,169,114,77,50,28,18,11,7,4
26,6,1,2684,2605,159,163,121,79,56,35,22,13,10,6,4,0,222,170,115,74,50,33,22,11,7,4
26,6,2,2684,2653,159,163,121,79,56,35,22,13,10,6,4,0,225,172,119,76,48,31,17,13,8,4
26,6,0,2644,2543,163,168,119,79,52,34,22,14,9,6,3,0,227,171,114,75,46,29,18,13,8,3
26,6,1,2644,2549,163,168,119,79,52,34,22,14,9,6,3,0,223,171,110,71,47,31,19,11,6,4
26,6,2,2644,2571,163,168,119,79,52,34,22,14,9,6,3,0,221,166,116,75,49,30,19,10,6,4
26,6,0,2715,2622,168,159,129,89,51,31,21,15,9,7,4,0,224,174,117,75,47,29,20,12,7,5
26,6,1,2715,2687,168,159,129,89,51,31,21,15,9,7,4,0,232,167,120,75,46,29,19,14,8,4
26,6,2,2715,2674,168,159,129,89,51,31,21,15,9,7,4,0,229,176,121,79,47,31,19,11,7,4
26,6,0,2555,2431,164,151,114,81,58,37,24,12,7,5,2,0,217,162,119,76,48,33,17,7,4,2
26,6,1,2555,2397,164,151,114,81,58,37,24,12,7,5,2,0,219,168,115,78,45,23,15,11,8,3
26,6,2,2555,2437,164,151,114,81,58,37,24,12,7,5,2,0,220,162,107,73,53,32,19,9,3,3
26,6,0,2568,2422,151,159,119,84,53,34,22,15,9,4,2,0,215,165,111,74,52,32,18,10,3,1
26,6,1,2568,2424,151,159,119,84,53,34,22,15,9,4,2,0,218,166,116,75,45,30,16,8,7,3
26,6,2,2568,2463,151,159,119,84,53,34,22,15,9,4,2,0,220,171,116,75,43,25,19,13,6,3
26,6,0,2589,2549,159,164,119,81,53,36,22,14,9,4,2,0,224,168,112,78,47,28,18,10,5,4
26,6,1,2589,2411,159,164,119,81,53,36,22,14,9,4,2,0,224,169,111,68,47,34,19,9,5,2
26,6,2,2589,2488,159,164,119,81,53,36,22,14,9,4,2,0,217,169,119,77,48,27,16,12,7,2
26,6,0,2761,2728,158,153,123,82,58,40,23,14,8,6,3,0,220,174,116,76,53,35,20,10,7,4
26,6,1,2761,2792,158,153,123,82,58,40,23,14,8,6,3,0,221,166,125,81,52,31,18,14,7,5
26,6,2,2761,2688,158,153,123,82,58,40,23,14,8,6,3,0,230,173,119,80,50,31,19,10,6,3
26,6,0,2710,2629,153,162,120,80,55,35,22,16,10,6,3,0,218,171,115,73,49,31,21,13,6,4
26,6,1,2710,2763,153,162,120,80,55,35,22,16,10,6,3,0,221,168,123,79,53,32,19,12,7,3
26,6,2,2710,2711,153,162,120,80,55,35,22,16,10,6,3,0,226,173,112,78,48,32,20,13,9,5
26,6,0,2719,2618,162,158,124,84,54,35,24,15,9,4,3,0,220,172,119,78,51,31,17,12,7,4
26,6,1,2719,2645,162,158,124,84,54,35,24,15,9,4,3,0,224,167,118,80,49,31,20,10,4,3
26,6,2,2719,2658,162,158,124,84,54,35,24,15,9,4,3,0,231,174,118,73,47,31,21,12,8,3
26,6,0,2861,2834,162,161,120,84,57,36,23,16,10,7,4,0,224,181,120,76,51,32,20,15,8,4
26,6,1,2861,2946,162,161,120,84,57,36,23,16,10,7,4,0,226,170,120,83,56,34,22,11,8,6
26,6,2,2861,2928,162,161,120,84,57,36,23,16,10,7,4,0,234,171,121,82,50,34,22,15,9,5
26,6,1,2995,3021,161,155,127,84,55,38,25,18,12,6,3,0,225,181,127,83,53,33,21,14,9,5
26,6,2,2995,3036,161,155,127,84,55,38,25,18,12,6,3,0,233,174,120,81,56,36,26,14,7,5
26,6,0,2812,2774,155,162,119,82,56,39,28,16,9,5,3,0,228,173,118,80,53,35,21,13,6,4
26,6,1,2812,2736,155,162,119,82,56,39,28,16,9,5,3,0,223,173,123,80,52,33,19,11,8,4
26,6,2,2812,2813,155,162,119,82,56,39,28,16,9,5,3,0,226,176,119,81,54,35,24,12,6,3
26,6,1,2827,2887,160,165,122,80,52,34,25,15,9,6,3,0,219,174,125,78,51,32,21,11,8,5
26,6,2,2827,2803,160,165,122,80,52,34,25,15,9,6,3,0,231,176,117,78,45,30,22,15,8,4
26,6,0,2715,2755,165,155,122,86,55,33,21,13,9,5,3,0,233,171,111,72,44,30,19,13,9,5
26,6,1,2715,2673,165,155,122,86,55,33,21,13,9,5,3,0,219,168,121,74,49,29,18,12,6,4
26,6,2,2715,2752,165,155,122,86,55,33,21,13,9,5,3,0,220,168,120,84,51,30,19,10,7,4
26,6,0,2899,2879,161,160,119,84,60,38,25,16,11,6,3,0,231,176,124,84,53,31,20,12,7,4
26,6,1,2899,2823,161,160,119,84,60,38,25,16,11,6,3,0,234,169,116,79,57,36,23,14,8,4
26,6,2,2899,2836,161,160,119,84,60,38,25,16,11,6,3,0,221,180,125,83,52,35,21,13,8,4
26,6,0,2874,2896,160,160,126,86,57,37,23,15,10,7,4,0,226,179,131,85,51,31,21,13,9,5
26,6,1,2874,2898,160,160,126,86,57,37,23,15,10,7,4,0,233,181,118,81,52,34,22,14,7,5
26,6,2,2874,2857,160,160,126,86,57,37,23,15,10,7,4,0,230,169,120,77,54,35,20,13,9,5
26,6,0,2895,2891,160,161,120,83,55,43,27,15,9,6,5,0,228,179,124,80,55,38,20,13,8,6
26,6,1,2895,2861,160,161,120,83,55,43,27,15,9,6,5,0,221,178,125,85,52,33,22,12,6,4
26,6,2,2895,2923,160,161,120,83,55,43,27,15,9,6,5,0,238,170,117,81,56,37,23,13,9,4
26,6,0,2793,2721,153,159,116,81,55,37,24,15,8,6,5,0,218,174,117,76,54,36,18,12,8,5
26,6,1,2793,2856,153,159,116,81,55,37,24,15,8,6,5,0,212,168,120,85,51,31,20,12,7,5
26,6,2,2793,2836,153,159,116,81,55,37,24,15,8,6,5,0,233,168,114,74,49,32,24,14,8,5
26,6,0,2795,2816,159,149,124,77,54,34,23,16,10,6,3,0,224,160,113,75,52,35,23,13,8,5
26,6,1,2795,2851,159,149,124,77,54,34,23,16,10,6,3,0,216,173,124,75,46,32,21,15,9,4
26,6,2,2795,2815,159,149,124,77,54,34,23,16,10,6,3,0,220,168,115,78,53,30,19,12,7,5
26,6,0,2744,2776,149,153,110,79,53,38,23,12,9,7,5,0,218,166,114,75,52,32,21,14,7,4
26,6,1,2744,2763,149,153,110,79,53,38,23,12,9,7,5,0,213,158,110,79,54,37,17,10,9,6
26,6,2,2744,2748,149,153,110,79,53,38,23,12,9,7,5,0,211,169,116,76,45,29,22,13,9,6
26,6,0,2718,2734,160,159,127,84,54,31,20,14,10,7,4,0,224,165,119,74,48,29,22,13,8,4
26,6,1,2718,2739,160,159,127,84,54,31,20,14,10,7,4,0,229,174,120,77,46,29,18,14,9,5
26,6,2,2718,2630,160,159,127,84,54,31,20,14,10,7,4,0,220,174,115,76,49,31,18,11,7,5
26,6,0,2642,2533,159,159,122,79,51,36,21,14,10,5,4,0,222,169,111,70,48,35,18,10,6,3
26,6,1,2642,2574,159,159,122,79,51,36,21,14,10,5,4,0,221,167,118,73,48,28,17,12,8,4
26,6,2,2642,2637,159,159,122,79,51,36,21,14,10,5,4,0,219,167,115,79,47,29,21,13,7,4
26,6,0,2777,2760,159,160,116,81,55,36,25,15,8,4,3,0,221,171,110,76,50,32,22,12,7,3
26,6,1,2777,2815,159,160,116,81,55,36,25,15,8,4,3,0,222,165,118,76,52,35,20,12,7,5
26,6,2,2777,2810,159,160,116,81,55,36,25,15,8,4,3,0,225,173,121,81,50,30,19,12,7,5
26,6,0,2781,2823,155,162,118,79,49,33,24,16,11,7,2,0,221,176,118,75,47,32,21,15,8,4
26,6,2,2781,2795,155,162,118,79,49,33,24,16,11,7,2,0,220,166,119,74,45,32,23,12,9,5
26,6,0,2735,2784,162,153,116,80,53,39,23,14,9,6,4,0,212,169,120,80,50,31,21,14,8,4
26,6,1,2735,2810,162,153,116,80,53,39,23,14,9,6,4,0,225,167,116,78,51,32,19,13,8,5
26,6,2,2735,2664,162,153,116,80,53,39,23,14,9,6,4,0,226,165,112,74,51,36,20,10,7,5
26,6,0,2765,2718,153,155,115,79,56,34,24,17,10,6,4,0,222,167,122,75,50,34,20,12,7,4
26,6,1,2765,2789,153,155,115,79,56,34,24,17,10,6,4,0,210,175,117,83,52,29,20,13,9,5
26,6,2,2765,2857,153,155,115,79,56,34,24,17,10,6,4,0,224,161,109,75,52,35,24,15,7,4
26,6,0,1626,1481,120,120,88,55,33,23,13,7,3,2,2,0,148,121,72,49,33,16,7,3,2,2
26,6,1,1626,1485,120,120,88,55,33,23,13,7,3,2,2,0,153,108,72,47,27,20,12,5,2,1
26,6,2,1626,1454,120,120,88,55,33,23,13,7,3,2,2,0,165,117,82,42,23,14,8,6,3,1
26,6,0,1569,1398,120,120,86,57,34,22,14,8,4,1,0,0,157,110,75,46,24,14,11,5,2,0
26,6,1,1569,1457,120,120,86,57,34,22,14,8,4,1,0,0,160,121,80,42,27,19,11,6,1,0
26,6,2,1569,1392,120,120,86,57,34,22,14,8,4,1,0,0,149,115,71,52,32,16,5,2,2,1
26,6,0,1625,1437,120,120,87,55,37,21,11,6,4,3,1,0,159,116,77,45,27,16,8,5,2,1
26,6,1,1625,1549,120,120,87,55,37,21,11,6,4,3,1,0,152,113,73,49,30,17,9,4,3,2
26,6,2,1625,1495,120,120,87,55,37,21,11,6,4,3,1,0,155,117,76,45,27,14,9,6,4,2
26,6,0,1467,1335,119,117,89,56,31,17,11,5,2,2,1,0,149,114,69,46,24,11,6,4,2,1
26,6,1,1467,1307,119,117,89,56,31,17,11,5,2,2,1,0,155,109,66,37,22,14,9,3,3,2
26,6,2,1467,1333,119,117,89,56,31,17,11,5,2,2,1,0,147,109,80,43,24,14,7,4,1,1
26,6,0,1497,1319,117,115,84,55,35,18,8,8,5,2,1,0,147,115,75,42,21,13,7,5,3,0
26,6,1,1497,1422,117,115,84,55,35,18,8,8,5,2,1,0,152,107,69,44,29,13,7,5,4,2
26,6,2,1497,1422,117,115,84,55,35,18,8,8,5,2,1,0,149,109,72,46,27,16,10,6,1,1
26,6,0,1507,1313,115,119,84,54,33,21,13,6,4,1,0,0,148,110,70,45,27,17,7,2,1,1
26,6,1,1507,1346,115,119,84,54,33,21,13,6,4,1,0,0,149,116,76,44,22,14,9,4,3,0
26,6,2,1507,1316,115,119,84,54,33,21,13,6,4,1,0,0,153,109,70,43,29,14,8,5,1,0
26,6,0,1510,1381,122,119,93,52,33,19,11,6,4,2,1,0,154,119,82,39,24,15,8,5,3,1
26,6,1,1510,1327,122,119,93,52,33,19,11,6,4,2,1,0,153,117,71,44,28,13,7,5,2,1
26,6,2,1510,1344,122,119,93,52,33,19,11,6,4,2,1,0,155,104,68,45,24,15,9,3,2,1
26,6,0,1534,1397,119,114,84,52,32,22,13,7,3,2,1,0,144,106,75,41,28,16,9,5,1,1
26,6,1,1534,1393,119,114,84,52,32,22,13,7,3,2,1,0,148,109,76,49,28,16,8,4,2,1
26,6,2,1534,1373,119,114,84,52,32,22,13,7,3,2,1,0,157,115,65,42,24,16,9,4,3,1
26,6,0,1521,1306,114,122,86,60,35,20,12,6,3,1,0,0,156,108,73,46,26,15,7,4,1,0
26,6,1,1521,1298,114,122,86,60,35,20,12,6,3,1,0,0,154,122,79,44,24,13,6,3,1,0
26,6,2,1521,1379,114,122,86,60,35,20,12,6,3,1,0,0,149,115,71,47,27,14,9,3,2,1
26,6,0,1502,1347,113,121,86,55,36,19,11,4,3,2,1,0,153,112,66,40,26,14,8,4,3,1
26,6,1,1502,1324,113,121,86,55,36,19,11,4,3,2,1,0,147,109,79,46,26,13,5,3,2,2
26,6,2,1502,1244,113,121,86,55,36,19,11,4,3,2,1,0,151,117,72,45,24,13,8,3,1,0
26,6,0,1506,1334,121,122,88,56,33,21,9,6,3,2,1,0,153,119,76,41,26,16,5,3,3,1
26,6,1,1506,1359,121,122,88,56,33,21,9,6,3,2,1,0,150,110,71,49,25,11,8,5,2,2
26,6,2,1506,1279,121,122,88,56,33,21,9,6,3,2,1,0,159,112,72,41,24,15,8,4,1,0
26,6,0,1520,1431,122,113,86,56,36,21,14,8,3,1,0,0,145,114,81,47,30,15,9,4,2,1
26,6,1,1520,1387,122,113,86,56,36,21,14,8,3,1,0,0,154,111,74,51,29,16,8,4,1,0
26,6,2,1520,1299,122,113,86,56,36,21,14,8,3,1,0,0,161,113,70,41,24,16,9,4,1,0
26,6,0,1596,1439,120,122,90,54,32,19,13,7,3,1,1,0,144,123,71,48,30,14,6,4,3,2
26,6,1,1596,1482,120,122,90,54,32,19,13,7,3,1,1,0,154,106,72,45,24,17,11,4,2,1
26,6,2,1596,1460,120,122,90,54,32,19,13,7,3,1,1,0,166,115,79,39,24,15,10,6,2,1
26,6,0,1600,1435,122,123,92,61,33,21,11,7,3,2,1,0,159,119,79,44,22,17,9,5,3,1
26,6,1,1600,1404,122,123,92,61,33,21,11,7,3,2,1,0,154,124,81,47,23,12,8,6,2,1
26,6,2,1600,1406,122,123,92,61,33,21,11,7,3,2,1,0,163,111,71,48,33,16,7,2,1,1
26,6,0,1682,1522,123,120,90,55,39,23,12,6,5,2,1,0,158,116,74,44,35,19,10,4,1,1
26,6,1,1682,1543,123,120,90,55,39,23,12,6,5,2,1,0,155,113,82,54,30,19,8,4,4,1
26,6,2,1682,1499,123,120,90,55,39,23,12,6,5,2,1,0,164,125,78,46,24,12,9,7,4,2
26,6,0,1590,1479,120,120,91,58,34,16,13,9,4,2,1,0,160,114,74,47,29,15,11,6,1,1
26,6,1,1590,1425,120,120,91,58,34,16,13,9,4,2,1,0,155,117,73,45,24,17,9,4,3,1
26,6,2,1590,1426,120,120,91,58,34,16,13,9,4,2,1,0,153,117,81,45,26,13,9,6,3,1
26,6,0,1537,1433,120,124,85,53,31,19,11,7,6,3,0,0,157,112,71,43,26,18,9,5,3,1
26,6,1,1537,1376,120,124,85,53,31,19,11,7,6,3,0,0,157,114,68,40,24,14,9,6,3,1
26,6,2,1537,1418,120,124,85,53,31,19,11,7,6,3,0,0,145,113,76,47,27,14,9,5,3,1
26,6,0,1599,1420,124,120,86,55,35,23,12,7,3,1,1,0,152,123,71,45,24,15,10,5,2,1
26,6,1,1599,1468,124,120,86,55,35,23,12,7,3,1,1,0,157,109,73,44,31,17,7,4,2,1
26,6,2,1599,1432,124,120,86,55,35,23,12,7,3,1,1,0,159,112,80,49,28,16,8,4,2,1
26,6,0,1518,1390,119,120,89,56,32,19,12,7,4,2,0,0,149,112,75,49,25,14,9,6,1,1
26,6,1,1518,1303,119,120,89,56,32,19,12,7,4,2,0,0,159,112,70,40,26,17,9,3,1,0
26,6,2,1518,1375,119,120,89,56,32,19,12,7,4,2,0,0,152,117,76,43,25,13,7,4,4,1
26,6,0,1555,1426,120,121,87,58,34,20,12,6,4,2,1,0,154,114,79,52,24,14,7,6,3,0
26,6,1,1555,1378,120,121,87,58,34,20,12,6,4,2,1,0,161,117,67,40,26,15,9,3,2,2
26,6,2,1555,1424,120,121,87,58,34,20,12,6,4,2,1,0,150,114,78,45,29,16,9,4,2,1
26,6,0,1522,1358,121,119,86,57,37,20,12,7,3,1,0,0,157,113,77,49,24,15,8,4,1,0
26,6,1,1522,1329,121,119,86,57,37,20,12,7,3,1,0,0,157,119,70,42,24,12,7,4,3,1
26,6,2,1522,1360,121,119,86,57,37,20,12,7,3,1,0,0,149,110,76,46,32,16,8,3,0,0
26,6,0,1475,1262,112,122,84,58,35,23,13,6,3,0,0,0,148,108,75,44,26,15,7,2,0,0
26,6,1,1475,1360,112,122,84,58,35,23,13,6,3,0,0,0,157,117,80,49,27,13,7,3,3,0
26,6,2,1475,1324,112,122,84,58,35,23,13,6,3,0,0,0,151,119,67,45,27,17,8,4,0,0
26,6,0,1571,1356,122,113,90,55,36,24,14,7,2,1,0,0,165,108,76,44,27,19,8,3,1,0
26,6,1,1571,1356,122,113,90,55,36,24,14,7,2,1,0,0,150,123,80,47,27,13,6,3,2,1
26,6,2,1571,1383,122,113,90,55,36,24,14,7,2,1,0,0,149,111,73,48,30,16,10,4,0,0
26,6,0,1582,1437,113,112,82,56,38,22,12,7,3,2,1,0,155,110,70,47,30,14,8,4,2,2
26,6,1,1582,1410,113,112,82,56,38,22,12,7,3,2,1,0,148,108,74,46,31,17,8,4,2,1
26,6,2,1582,1392,113,112,82,56,38,22,12,7,3,2,1,0,145,117,79,48,24,16,9,5,2,0
26,6,0,1542,1436,114,113,87,55,33,20,12,6,3,3,1,0,148,113,72,43,25,15,9,4,3,2
26,6,1,1542,1390,114,113,87,55,33,20,12,6,3,3,1,0,148,108,76,46,27,14,7,5,2,2
26,6,2,1542,1345,114,113,87,55,33,20,12,6,3,3,1,0,151,112,72,44,26,16,9,4,2,0
26,6,0,1547,1390,113,117,85,52,34,21,10,7,5,2,1,0,144,114,72,42,28,14,7,5,3,1
26,6,1,1547,1424,113,117,85,52,34,21,10,7,5,2,1,0,148,108,76,48,29,15,9,5,2,1
26,6,2,1547,1382,113,117,85,52,34,21,10,7,5,2,1,0,155,112,69,42,23,17,9,5,3,1
26,6,0,1533,1327,117,114,85,52,33,20,13,7,3,1,1,0,145,109,73,45,29,14,6,4,2,1
26,6,1,1533,1409,117,114,85,52,33,20,13,7,3,1,1,0,148,109,74,46,25,15,11,3,1,1
26,6,2,1533,1391,117,114,85,52,33,20,13,7,3,1,1,0,154,112,69,40,25,17,9,6,3,1
26,6,0,1474,1344,116,114,87,54,31,18,13,7,4,1,0,0,152,108,70,45,27,16,11,3,1,0
26,6,1,1474,1327,116,114,87,54,31,18,13,7,4,1,0,0,151,109,68,40,22,16,8,5,2,1
26,6,2,1474,1248,116,114,87,54,31,18,13,7,4,1,0,0,142,112,77,43,25,11,6,4,2,0
26,6,0,1414,1256,114,118,80,52,34,21,10,5,2,1,1,0,147,115,71,43,21,13,7,3,1,1
26,6,1,1414,1183,114,118,80,52,34,21,10,5,2,1,1,0,145,108,63,40,27,13,7,2,1,1
26,6,2,1414,1260,114,118,80,52,34,21,10,5,2,1,1,0,146,101,72,43,26,14,5,4,2,0
